"","Fold Change","log2(FC)"
"478.84_783.6748m/z",1.0839,0.11618
"512.03_660.6285m/z",1.0838,0.11611
"269.75_325.1837m/z",1.0838,0.11607
"336.94_520.5096m/z",1.0838,0.11606
"327.58_853.5193m/z",1.0837,0.11599
"357.24_1543.1479m/z",1.0837,0.11597
"397.51_1622.2099m/z",1.0836,0.11586
"348.11_754.5381m/z",1.0835,0.1157
"442.1_748.6224m/z",1.0835,0.11564
"387.01_723.5156m/z",0.92298,-0.11563
"173.93_520.4073m/z",1.0834,0.11562
"269.06_521.5126m/z",1.0834,0.11551
"675.03_932.8661m/z",0.92306,-0.11551
"447.12_772.6268m/z",0.92306,-0.1155
"Eicoseneoylcarnitine CAR(20:1)",1.0833,0.11546
"646.86_1029.7395m/z",1.0833,0.11545
"396.82_1605.2059m/z",1.0833,0.11538
"Hydroxydodecenoylcarnitine CAR(12:1-OH)",1.0832,0.11536
"451.23_596.5721m/z",1.0831,0.11513
"336.71_765.5493m/z",1.083,0.11509
"CE(18:2)",1.083,0.11507
"368.76_1098.4806m/z",1.0829,0.11493
"374.92_890.5977m/z",0.92352,-0.11478
"326.67_583.3251m/z",1.0828,0.11472
"689.41_991.8687m/z",1.0828,0.11471
"449.41_825.6844m/z",1.0827,0.11466
"328.72_755.5431m/z",0.92372,-0.11447
"76.63_660.9712m/z",1.0826,0.11445
"459.44_813.6858m/z",1.0825,0.11443
"351.31_523.5283m/z",1.0825,0.11436
"478.84_379.377m/z",1.0825,0.11432
"644.81_1001.7179m/z",0.92387,-0.11424
"73.66_591.2565m/z",0.92392,-0.11416
"326.89_943.4882m/z",1.0823,0.11415
"225.26_588.436m/z",1.0823,0.11404
"398.19_1572.9439m/z",1.0822,0.114
"336.25_1430.1354m/z",0.92406,-0.11395
"406.17_381.7564m/z",1.0822,0.11393
"74.34_1346.9373m/z",1.0821,0.11385
"59.41_646.4551m/z",1.0819,0.11362
"646.86_904.8258m/z",0.92428,-0.11359
"337.39_503.5018m/z",1.0818,0.11347
"499.94_649.6312m/z",0.92446,-0.11332
"65.9_1099.7759m/z",1.0817,0.11331
"674.8_633.5823m/z",0.92457,-0.11315
"SM(d18:0/16:0)",1.0815,0.11307
"90.77_512.3344m/z",0.92464,-0.11304
"652.11_895.8743m/z",0.92471,-0.11293
"77.99_543.898m/z",1.0814,0.11285
"409.14_803.6634m/z",1.0813,0.11275
"629.75_875.673m/z",0.9249,-0.11264
"126.24_268.0953m/z",0.92513,-0.11227
"406.4_627.5357m/z",1.0809,0.11225
"396.59_859.6044m/z",0.92521,-0.11214
"525.95_638.644m/z",0.92529,-0.11203
"462.87_536.4383m/z",0.9253,-0.11201
"406.4_383.2669m/z",1.0807,0.1119
"133.32_520.4102m/z",0.92539,-0.11187
"614.46_672.5778m/z",1.0806,0.11178
"387.47_725.5326m/z",0.92547,-0.11174
"632.49_924.7225m/z",1.0805,0.11174
"312.29_799.5692m/z",1.0805,0.11173
"119.07_415.3195m/z",1.0803,0.11147
"491.95_436.3244m/z",1.0803,0.11145
"387.47_1580.2011m/z",1.0803,0.1114
"470.4_603.0336m/z",1.0801,0.11121
"327.12_719.5478m/z",0.92589,-0.11109
"242.03_593.4746m/z",0.92591,-0.11106
"357.24_1562.1203m/z",1.08,0.11099
"PE(16:0/20:4)",0.92596,-0.11098
"326.89_931.5316m/z",1.0799,0.11091
"72.06_642.1555m/z",0.92608,-0.11079
"399.56_1505.1772m/z",0.9261,-0.11077
"304.76_445.3677m/z",1.0798,0.11073
"228.34_575.4662m/z",0.92613,-0.11071
"371.72_1122.4789m/z",0.92616,-0.11067
"416.9_810.6032m/z",1.0797,0.11066
"387.01_821.4916m/z",0.9262,-0.11061
"66.36_558.4039m/z",1.0797,0.11061
"355.87_1515.127m/z",0.92623,-0.11055
"447.58_890.6633m/z",0.92642,-0.11026
"441.88_783.638m/z",1.0794,0.11025
"335.34_1464.1464m/z",1.0794,0.11022
"474.28_636.5921m/z",0.92646,-0.11021
"270.43_243.2112m/z",0.92647,-0.11018
"417.13_812.618m/z",1.0792,0.10996
"57.35_855.5672m/z",1.0791,0.10981
"282.98_408.3377m/z",0.92688,-0.10954
"369.9_901.5272m/z",1.0788,0.10947
"611.27_869.6934m/z",0.92695,-0.10944
"412.56_897.6362m/z",1.0788,0.10943
"646.86_905.8297m/z",0.927,-0.10935
"403.89_572.3721m/z",1.0786,0.10915
"460.81_956.7337m/z",1.0786,0.10914
"91.91_380.2566m/z",0.92715,-0.10913
"478.38_859.6905m/z",1.0785,0.10906
"634.08_1077.9334m/z",1.0785,0.10902
"336.25_966.4783m/z",1.0784,0.10887
"326.67_625.5141m/z",1.0784,0.10886
"430.92_752.5588m/z",0.92741,-0.10872
"436.17_436.3243m/z",1.0782,0.10863
"581.96_685.4363m/z",1.0782,0.10863
"661.69_938.8168m/z",0.92751,-0.10857
"405.72_886.4975m/z",1.0781,0.10855
"612.87_887.7847m/z",1.0781,0.10852
"376.74_583.5093m/z",0.92762,-0.10839
"614.24_285.2579m/z",1.078,0.10837
"368.07_749.5793m/z",1.0779,0.10827
"LPC(O-20:0/0:0)",0.9278,-0.10812
"288.0_881.5172m/z",1.0778,0.1081
"472.91_625.5777m/z",1.0778,0.10805
"496.52_1632.4014m/z",1.0778,0.10805
"458.76_365.2177m/z",1.0778,0.10804
"51.65_458.3477m/z",1.0777,0.1079
"399.56_1560.1971m/z",0.92796,-0.10787
"169.03_471.3937m/z",1.0776,0.10778
"478.84_592.4538m/z",1.0774,0.10754
"72.06_301.1193m/z",1.0774,0.1075
"149.29_482.3246m/z",0.92819,-0.1075
"434.57_982.8805m/z",0.92828,-0.10738
"500.62_663.6146m/z",1.0772,0.10727
"396.59_720.5487m/z",1.0771,0.10717
"138.34_526.3774m/z",1.0771,0.10715
"69.1_1245.8703m/z",1.0771,0.10712
"92.14_1229.8764m/z",1.077,0.10706
"Carboxyheptadecanoylcarnitine CAR(18:0-DC)",1.077,0.10701
"357.92_1481.1337m/z",1.077,0.10701
"435.72_606.5556m/z",1.0769,0.10689
"378.34_791.6179m/z",1.0768,0.10679
"430.01_441.3273m/z",0.92905,-0.10617
"474.05_765.644m/z",0.92911,-0.10607
"689.41_992.8721m/z",1.0763,0.10603
"346.97_810.587m/z",0.92915,-0.10602
"315.14_827.4732m/z",0.92918,-0.10597
"Cer(d18:1/22:0)",0.92922,-0.10591
"393.85_748.5281m/z",1.0762,0.10589
"625.19_971.751m/z",0.92928,-0.10581
"378.34_812.6091m/z",1.0761,0.10579
"136.06_376.2612m/z",0.92933,-0.10574
"629.75_1253.5756m/z",1.076,0.10574
"78.68_1258.8841m/z",1.076,0.10568
"675.03_933.8694m/z",0.92945,-0.10555
"48.68_1158.7941m/z",1.0758,0.10546
"428.87_728.5514m/z",1.0758,0.10539
"383.82_792.6799m/z",1.0758,0.10536
"593.82_548.4762m/z",0.92968,-0.10519
"456.94_778.6587m/z",0.92969,-0.10518
"365.56_782.5708m/z",1.0756,0.10517
"334.88_782.784m/z",1.0756,0.10516
"LPE(18:0/0:0)",0.92996,-0.10476
"54.84_1173.8137m/z",1.0751,0.10448
"647.09_1028.7365m/z",1.0751,0.10447
"PC(O-16:0/20:3)",0.93016,-0.10444
"270.43_257.2269m/z",0.93018,-0.10443
"326.67_889.5721m/z",1.0751,0.10442
"121.35_522.2627m/z",1.0749,0.10422
"633.86_287.274m/z",0.93036,-0.10414
"353.82_605.5512m/z",1.0748,0.10407
"442.56_396.8097m/z",1.0748,0.10401
"173.25_456.4044m/z",0.93052,-0.1039
"312.29_798.5654m/z",1.0747,0.10388
"435.72_747.5738m/z",1.0746,0.10377
"470.4_100.933m/z",1.0745,0.10364
"111.99_943.1506m/z",1.0744,0.1036
"225.38_566.4119m/z",1.0743,0.10344
"336.48_703.778m/z",1.0742,0.10322
"436.4_695.5853m/z",0.93098,-0.10318
"346.06_805.5602m/z",0.93111,-0.10298
"387.69_1577.1759m/z",1.074,0.10296
"491.72_878.7014m/z",1.0739,0.10284
"SM(d18:1/24:1)",1.0738,0.10276
"126.02_497.3435m/z",0.93127,-0.10272
"603.86_804.7813m/z",0.93128,-0.10272
"TG(51:4)",1.0738,0.10267
"377.88_1509.1552m/z",0.93142,-0.10249
"L4FC",0.93156,-0.10228
"176.21_610.4318m/z",1.0734,0.10218
"541.23_635.6516m/z",0.93164,-0.10215
"PI(18:1/22:6)_1",0.93172,-0.10203
"269.29_1136.7148m/z",1.0732,0.10197
"336.25_1429.1323m/z",0.93176,-0.10197
"293.93_989.4403m/z",1.0732,0.10196
"366.02_741.5273m/z",0.93181,-0.10188
"483.17_620.5993m/z",1.0731,0.10185
"326.67_926.5333m/z",1.0731,0.10178
"336.02_1509.141m/z",0.93189,-0.10177
"380.62_795.6108m/z",1.073,0.10172
"357.24_1540.6086m/z",1.0728,0.10142
"614.46_671.5746m/z",1.0728,0.1014
"356.21_963.4906m/z",1.0728,0.10132
"319.14_701.5594m/z",1.0727,0.10129
"376.51_821.6163m/z",0.93224,-0.10122
"509.75_624.629m/z",1.0726,0.10118
"387.01_750.5451m/z",0.9323,-0.10114
"309.55_677.5596m/z",0.93234,-0.10107
"597.47_893.6968m/z",0.93238,-0.10101
"195.71_592.4664m/z",0.9324,-0.10097
"341.5_552.425m/z",1.0725,0.10094
"447.12_851.6716m/z",1.0725,0.10094
"PE(O-18:1/18:1) and/or PE(P-18:0/18:1)",0.93249,-0.10084
"426.82_1050.5168m/z",1.0724,0.10083
"383.36_874.6068m/z",1.0723,0.10072
"416.44_890.5675m/z",0.93265,-0.1006
"546.36_711.6138m/z",0.93266,-0.10058
"541.23_653.6642m/z",1.0722,0.10056
"509.75_650.6447m/z",1.0721,0.10041
"111.99_692.2836m/z",0.93281,-0.10035
"470.4_796.6785m/z",1.072,0.10034
"LPC(18:0/0:0)",1.072,0.10029
"462.64_537.4418m/z",0.93287,-0.10026
"435.49_824.6525m/z",0.93288,-0.10024
"426.82_791.6278m/z",1.0719,0.10017
"NAPE(O-18:1/18:1/16:0) and/or NAPE(P-18:0/18:1/16:0)",1.0719,0.10011
"PI(18:0/20:3)_2",0.93306,-0.099952
"431.61_927.5957m/z",1.0717,0.099886
"460.13_790.6793m/z",1.0717,0.099879
"208.49_277.2166m/z",0.93315,-0.099818
"442.1_486.3346m/z",1.0716,0.099812
"159.33_506.3604m/z",0.93317,-0.099795
"443.47_628.6027m/z",0.93319,-0.099761
"325.07_950.492m/z",1.0716,0.099713
"315.94_730.5389m/z",1.0715,0.099631
"273.85_407.3319m/z",1.0715,0.09961
"269.06_520.5092m/z",1.0715,0.099583
"93.28_507.2118m/z",1.0715,0.099566
"96.93_291.1579m/z",0.93341,-0.099412
"674.81_934.873m/z",0.93342,-0.099403
"396.36_814.5m/z",1.0713,0.099358
"106.06_226.0847m/z",1.0713,0.099324
"258.34_538.4836m/z",1.0713,0.099306
"343.32_778.584m/z",0.93355,-0.099197
"375.6_876.6113m/z",0.93356,-0.099193
"299.18_816.5848m/z",0.93358,-0.099148
"517.51_648.6291m/z",1.0711,0.0991
"173.93_521.4191m/z",1.071,0.098998
"348.11_732.5548m/z",1.071,0.098909
"206.44_652.5344m/z",0.93377,-0.098858
"460.13_431.3842m/z",1.0708,0.098737
"500.85_602.5875m/z",1.0708,0.09873
"369.67_1585.1676m/z",1.0708,0.098708
"396.36_717.5261m/z",1.0708,0.098694
"231.08_365.3206m/z",0.93389,-0.09867
"294.85_692.5422m/z",1.0708,0.098639
"614.24_1019.944m/z",1.0708,0.098636
"364.88_834.6026m/z",1.0707,0.098535
"629.52_878.8037m/z",0.93405,-0.098427
"675.94_603.5354m/z",1.0706,0.098426
"Cer(t18:0/24:1)",1.0706,0.098417
"225.38_520.5089m/z",0.93413,-0.098311
"SM(d18:1/20:0)",1.0705,0.098234
"PC(O-24:1/20:4) and/or PC(P-24:0/20:4)",1.0704,0.098211
"446.44_786.6544m/z",0.93421,-0.098182
"96.25_540.3301m/z",0.93427,-0.098088
"145.41_104.1075m/z",1.0702,0.097818
"269.75_549.4518m/z",0.93449,-0.097754
"622.91_870.7604m/z",0.93454,-0.097671
"150.2_363.3041m/z",1.07,0.097652
"491.72_879.7051m/z",1.07,0.097629
"278.85_1388.9506m/z",1.07,0.097612
"193.2_503.4075m/z",1.07,0.097607
"473.82_629.6063m/z",1.0699,0.097503
"614.23_1018.9411m/z",1.0698,0.097372
"311.84_775.5689m/z",0.93478,-0.097301
"614.24_203.1799m/z",1.0697,0.097266
"49.59_607.4038m/z",1.0695,0.096985
"195.71_593.4776m/z",1.0695,0.096949
"294.85_436.2947m/z",0.93501,-0.096941
"462.64_538.4459m/z",1.0694,0.096845
"471.54_923.6604m/z",1.0694,0.096841
"629.52_263.2379m/z",0.93509,-0.09682
"80.73_1026.7394m/z",1.0693,0.096713
"418.04_734.6055m/z",1.0692,0.096516
"387.47_1583.202m/z",0.93542,-0.096306
"466.97_787.6698m/z",0.93549,-0.096208
"401.84_600.5717m/z",1.0689,0.096156
"420.78_759.6386m/z",1.0689,0.09613
"431.15_625.5189m/z",1.0689,0.096128
"458.99_850.6704m/z",1.0689,0.096091
"328.95_984.5201m/z",0.93563,-0.095995
"314.57_748.5682m/z",1.0688,0.09599
"402.07_623.564m/z",1.0687,0.095813
"402.07_281.2846m/z",1.0686,0.09576
"387.01_722.5123m/z",0.93581,-0.095711
"371.72_832.583m/z",1.0685,0.095636
"446.44_775.6541m/z",1.0684,0.095404
"384.27_792.5913m/z",1.0683,0.095326
"420.55_820.6217m/z",0.93608,-0.095302
"647.55_931.8483m/z",0.93617,-0.095162
"436.17_691.5616m/z",1.0682,0.095138
"380.62_794.6066m/z",0.93623,-0.09507
"SulfoHexCer(d18:2/22:0)",0.93623,-0.095068
"163.21_305.248m/z",0.93629,-0.09497
"451.46_799.6699m/z",1.0679,0.094819
"475.64_864.6858m/z",0.93644,-0.094747
"PE(O-16:1/20:4) and/or PE(P-16:0/20:4)",0.93644,-0.094741
"442.56_397.8155m/z",0.93647,-0.094693
"426.36_365.2178m/z",1.0677,0.094554
"364.42_860.5918m/z",0.93658,-0.094531
"622.91_891.7431m/z",1.0677,0.094519
"400.93_862.6342m/z",1.0677,0.094477
"456.71_752.5526m/z",0.93662,-0.094465
"622.91_892.747m/z",1.0676,0.094403
"574.2_369.3513m/z",0.93674,-0.094282
"145.41_525.375m/z",1.0674,0.09416
"388.61_1532.1904m/z",1.0674,0.094088
"185.22_521.4182m/z",1.0674,0.094084
"391.57_862.629m/z",1.0673,0.09398
"LPI(0:0/20:4)",1.0672,0.093862
"458.99_851.6731m/z",1.0672,0.093855
"321.42_720.5733m/z",1.0672,0.093834
"126.02_484.3678m/z",1.0671,0.093719
"405.49_407.7904m/z",0.93712,-0.093702
"648.69_1053.7484m/z",0.93714,-0.093663
"441.65_812.6722m/z",1.0671,0.093654
"379.02_754.5926m/z",1.0669,0.093375
"451.69_801.6761m/z",1.0668,0.093349
"77.31_373.3145m/z",0.9375,-0.093117
"470.85_632.6311m/z",1.0666,0.093081
"144.73_508.3406m/z",1.0666,0.09296
"353.82_722.5579m/z",0.9376,-0.092954
"112.68_496.3402m/z",1.0665,0.092937
"172.33_552.4038m/z",1.0665,0.09291
"394.08_847.5078m/z",0.93764,-0.092898
"546.36_581.3362m/z",1.0664,0.092793
"478.38_1017.6041m/z",1.0664,0.092702
"417.13_813.6216m/z",1.0664,0.092692
"PC(O-16:1/18:2) and/or PC(P-16:0/18:2)",1.0664,0.092684
"145.41_546.354m/z",1.0663,0.092611
"54.16_344.2803m/z",1.0662,0.092537
"478.84_817.6811m/z",1.0661,0.092333
"386.55_748.5278m/z",0.93802,-0.092306
"314.57_747.565m/z",1.0661,0.092292
"336.48_1389.1418m/z",1.0661,0.092277
"PE(O-18:2/20:4)  and/or PE(P-18:1/20:4)",1.066,0.092252
"294.85_691.5387m/z",1.066,0.092181
"269.29_1135.7115m/z",1.066,0.092173
"405.72_766.5386m/z",1.0659,0.092135
"398.19_1572.6758m/z",1.0659,0.092127
"57.58_1086.7624m/z",1.0659,0.092091
"406.18_762.5074m/z",1.0658,0.091877
"84.38_790.5904m/z",1.0658,0.091877
"397.16_1592.1965m/z",1.0657,0.091863
"548.64_858.7312m/z",0.93835,-0.091808
"436.17_617.5103m/z",1.0657,0.091749
"629.52_1001.7085m/z",1.0656,0.091679
"81.87_459.2508m/z",1.0656,0.09167
"341.95_659.5126m/z",0.93857,-0.09147
"78.22_422.3281m/z",0.93857,-0.091459
"328.72_1750.1086m/z",0.93859,-0.091441
"192.98_430.3793m/z",1.0654,0.091429
"379.25_714.6m/z",1.0654,0.091401
"630.2_339.2902m/z",0.93879,-0.091125
"184.76_575.466m/z",0.93879,-0.09112
"352.68_412.7643m/z",1.0652,0.091104
"216.02_277.2166m/z",1.0651,0.091054
"660.32_663.4545m/z",1.065,0.09087
"372.64_816.5904m/z",0.93898,-0.090829
"486.25_858.6398m/z",0.93902,-0.090778
"301.92_748.5489m/z",1.0649,0.090702
"LPC(0:0/22:5)_1",0.93907,-0.090699
"315.94_756.5455m/z",0.93913,-0.090608
"533.25_630.6187m/z",0.93915,-0.090567
"400.93_796.6227m/z",1.0648,0.090553
"111.99_556.3517m/z",0.93918,-0.090533
"624.27_906.7541m/z",0.93919,-0.090517
"Sphingosine-1-phosphate",0.93922,-0.090462
"218.07_324.3269m/z",1.0647,0.09042
"385.87_1552.173m/z",0.93931,-0.090322
"127.84_398.3174m/z",1.0646,0.090302
"206.67_589.4456m/z",1.0645,0.090132
"400.92_893.6205m/z",1.0645,0.090112
"478.84_600.606m/z",0.93956,-0.089944
"379.25_715.603m/z",1.0643,0.089931
"317.31_833.5172m/z",0.9396,-0.089876
"145.41_524.3715m/z",1.0642,0.08979
"459.22_1628.3718m/z",0.93967,-0.089781
"627.24_869.7026m/z",0.93968,-0.089761
"378.8_742.5754m/z",1.0642,0.089745
"478.84_824.6713m/z",0.9397,-0.089734
"56.67_690.4814m/z",1.064,0.089524
"646.98_903.7167m/z",0.93984,-0.089511
"171.19_595.4686m/z",0.93987,-0.089464
"399.56_1504.1739m/z",0.93999,-0.08929
"615.83_906.7567m/z",0.94008,-0.089149
"LPC(0:0/18:0)",1.0637,0.089139
"383.82_793.6818m/z",1.0637,0.089068
"401.61_496.3409m/z",0.94019,-0.088973
"SM(d16:1/24:0)",0.9402,-0.088955
"546.36_712.6172m/z",0.94021,-0.088938
"145.41_506.361m/z",1.0636,0.088898
"661.92_952.7844m/z",0.94024,-0.088892
"375.37_717.563m/z",0.94025,-0.08889
"357.24_782.7856m/z",0.94031,-0.088787
"230.85_379.2998m/z",1.0635,0.088766
"octadecenoic acid FA(18:1)",0.94033,-0.088759
"608.76_903.7361m/z",0.94037,-0.088707
"112.9_497.2771m/z",0.94037,-0.088697
"54.62_734.5078m/z",0.94048,-0.088528
"478.84_818.6815m/z",1.0633,0.088497
"337.62_728.5237m/z",1.0632,0.088347
"195.94_421.3637m/z",0.94067,-0.088245
"629.29_313.2747m/z",0.94071,-0.088178
"156.82_461.3262m/z",1.063,0.088167
"348.34_899.5627m/z",0.94073,-0.088146
"376.28_824.5806m/z",1.0627,0.087748
"358.15_1475.1593m/z",0.94101,-0.087711
"258.34_539.4865m/z",1.0626,0.087618
"408.23_803.6007m/z",1.0626,0.08761
"72.06_581.2402m/z",1.0626,0.08754
"63.85_538.351m/z",0.94114,-0.087524
"52.33_538.3506m/z",0.94114,-0.08752
"417.13_526.3292m/z",0.94115,-0.087498
"607.16_885.7751m/z",0.94115,-0.087496
"331.69_750.5643m/z",0.94116,-0.087486
"496.52_635.6431m/z",1.0625,0.087404
"71.15_1202.8448m/z",1.0624,0.087368
"PC(O-18:0/20:4)",0.94132,-0.087249
"491.95_437.8352m/z",1.0623,0.08721
"74.57_1347.9389m/z",1.0623,0.087192
"52.56_1260.8641m/z",1.0622,0.087097
"387.01_804.5755m/z",1.0622,0.087056
"436.63_597.486m/z",1.0622,0.087019
"588.57_607.3911m/z",0.94157,-0.086857
"58.49_426.3428m/z",1.062,0.086773
"398.53_1595.2023m/z",1.062,0.086754
"Hexacosenoylcarnitine CAR(26:1)",1.0619,0.086662
"185.9_503.4069m/z",0.94172,-0.086631
"629.75_874.7876m/z",0.94172,-0.086627
"80.28_616.4536m/z",1.0619,0.086622
"170.74_559.3975m/z",1.0618,0.08647
"144.73_620.3329m/z",1.0617,0.086443
"379.71_548.5409m/z",1.0617,0.086403
"553.44_748.6131m/z",1.0617,0.086382
"200.96_249.1853m/z",0.94195,-0.086284
"Glucose",0.94206,-0.086111
"451.46_800.6725m/z",1.0615,0.086105
"629.75_875.791m/z",0.94214,-0.085989
"180.55_563.4277m/z",0.94218,-0.085918
"627.24_870.7063m/z",0.94219,-0.085903
"486.93_828.6955m/z",1.0613,0.085766
"166.86_420.3595m/z",1.0612,0.0857
"436.17_692.5651m/z",1.0612,0.085651
"354.05_877.5865m/z",1.0611,0.085624
"393.85_265.2539m/z",1.0611,0.085506
"64.76_815.0632m/z",1.061,0.085452
"459.45_185.0773m/z",1.0607,0.085072
"633.86_371.3592m/z",1.0607,0.084979
"436.17_619.5284m/z",1.0607,0.084977
"341.73_779.5444m/z",1.0607,0.084976
"339.44_887.5646m/z",1.0607,0.084952
"510.89_907.7373m/z",1.0606,0.084908
"356.33_1487.1575m/z",1.0605,0.084749
"264.5_381.3152m/z",1.0605,0.084741
"PC(O-22:1/20:4) and/or PC(P-22:0/20:4)",1.0604,0.084643
"PE(16:0/18:1)",1.0603,0.084504
"436.17_618.5153m/z",1.0603,0.084427
"376.28_825.584m/z",1.0603,0.084419
"436.4_643.52m/z",1.0603,0.084407
"652.56_934.8739m/z",1.0602,0.084374
"401.84_478.3289m/z",1.0602,0.084352
"688.49_939.8372m/z",0.9433,-0.084207
"167.77_257.2386m/z",0.94344,-0.083994
"480.21_878.6981m/z",1.0599,0.083928
"380.17_551.4406m/z",0.9435,-0.083899
"456.25_437.1761m/z",0.94357,-0.083805
"54.16_345.2835m/z",1.0597,0.083687
"176.9_281.2479m/z",0.94373,-0.083549
"533.25_647.6166m/z",1.0596,0.083525
"458.3_818.6583m/z",0.94376,-0.083513
"112.68_534.2976m/z",0.94379,-0.083464
"Delta-Tocopherol",0.94386,-0.083348
"591.54_602.5223m/z",1.0595,0.083335
"462.64_902.7011m/z",1.0594,0.083258
"627.24_871.7072m/z",0.94399,-0.083155
"613.32_804.7813m/z",1.0593,0.083131
"421.46_797.6271m/z",0.94403,-0.083093
"112.68_497.3436m/z",1.0593,0.083049
"144.73_621.3362m/z",1.0592,0.083042
"409.14_239.2378m/z",1.0592,0.083006
"160.7_511.3161m/z",0.94411,-0.082979
"340.59_842.6005m/z",1.0592,0.082916
"294.62_490.4621m/z",1.0591,0.082852
"405.72_767.5419m/z",1.059,0.082747
"PC(16:0/20:4)_1",0.9443,-0.082687
"416.44_307.3005m/z",0.94431,-0.082671
"378.34_1467.1802m/z",0.94438,-0.082562
"646.86_910.7849m/z",1.0589,0.082501
"185.22_522.4226m/z",0.94443,-0.082478
"377.88_1569.1705m/z",0.94453,-0.082327
"294.85_494.4844m/z",0.94455,-0.082307
"LPI(18:2/0:0)",0.94468,-0.082101
"546.36_539.3256m/z",1.0584,0.081953
"387.01_724.519m/z",0.94485,-0.081844
"151.11_579.2753m/z",1.0583,0.081795
"351.54_910.5564m/z",1.0583,0.081711
"SM(d18:1/22:0)",1.0583,0.081687
"500.85_604.6032m/z",0.94504,-0.081546
"81.87_533.2996m/z",1.0581,0.081433
"111.99_811.2406m/z",1.058,0.081351
"533.25_631.622m/z",0.94522,-0.081272
"614.24_147.1173m/z",1.0579,0.081248
"633.86_243.2113m/z",1.0578,0.081132
"402.07_404.3191m/z",0.94533,-0.081103
"603.86_864.7151m/z",1.0578,0.08102
"384.04_630.6193m/z",0.94541,-0.080992
"387.01_751.5485m/z",0.94546,-0.080918
"350.17_430.3794m/z",0.94548,-0.080883
"64.53_814.5622m/z",1.0576,0.080816
"231.08_377.2832m/z",0.94553,-0.080806
"173.93_503.4073m/z",0.94553,-0.080804
"157.27_502.3085m/z",1.0575,0.080671
"442.33_632.5997m/z",1.0575,0.080654
"393.85_373.254m/z",0.94567,-0.080586
"340.36_862.6266m/z",1.0574,0.080519
"388.61_1559.1874m/z",0.94574,-0.080478
"176.9_282.2513m/z",0.9458,-0.080394
"160.7_355.2847m/z",1.0573,0.080394
"396.59_1580.2028m/z",1.0572,0.080268
"177.35_591.3895m/z",1.0572,0.080259
"493.55_853.6898m/z",1.0572,0.080189
"366.02_1575.1605m/z",0.94608,-0.079962
"346.06_624.5079m/z",1.057,0.079927
"500.62_720.6614m/z",1.0569,0.079904
"359.07_719.5985m/z",1.0569,0.079864
"576.03_639.5128m/z",0.94622,-0.079754
"471.31_647.6185m/z",1.0568,0.079735
"326.89_1051.4894m/z",1.0568,0.07968
"460.13_787.6703m/z",1.0566,0.079483
"328.95_889.5631m/z",1.0566,0.079471
"144.73_582.3772m/z",1.0566,0.079416
"359.75_793.5949m/z",1.0566,0.079409
"629.75_876.7943m/z",0.94647,-0.079373
"NAPE(O-18:1/20:4/18:0) and/or NAPE(P-18:0/20:4/18:0)",0.94649,-0.079338
"416.44_852.6121m/z",0.9465,-0.079329
"250.12_637.5507m/z",1.0565,0.079327
"431.15_1596.3172m/z",0.94655,-0.079243
"460.13_827.671m/z",1.0564,0.0791
"377.88_1502.1513m/z",0.94676,-0.078934
"406.4_382.7639m/z",1.0562,0.078885
"269.97_674.53m/z",0.9468,-0.078876
"609.44_896.7718m/z",0.94682,-0.07884
"395.22_428.3162m/z",1.0561,0.078777
"496.52_632.6345m/z",1.0561,0.078765
"406.18_799.6175m/z",0.94689,-0.078733
"629.75_999.7022m/z",1.0561,0.078678
"609.22_901.7276m/z",1.056,0.078627
"67.5_653.9634m/z",1.056,0.078551
"112.68_905.6817m/z",1.0559,0.078488
"293.93_659.5128m/z",1.0558,0.078349
"332.83_414.7782m/z",0.94714,-0.078346
"460.13_788.6736m/z",1.0558,0.078299
"126.24_494.3242m/z",0.94724,-0.078196
"647.09_916.8334m/z",1.0557,0.078172
"171.65_636.2984m/z",1.0557,0.078158
"72.29_778.5765m/z",1.0557,0.078141
"427.05_742.6312m/z",0.94732,-0.078078
"616.52_912.7982m/z",1.0555,0.077962
"56.44_573.4075m/z",1.0555,0.077909
"500.39_666.6328m/z",0.94745,-0.07788
"128.76_510.3561m/z",0.94748,-0.077835
"477.01_901.6889m/z",0.94761,-0.077635
"387.92_1589.2042m/z",1.0552,0.077531
"396.82_1581.2069m/z",1.0552,0.077465
"408.91_522.3563m/z",1.0551,0.077431
"PC(O-24:1/20:3) and/or PC(P-24:0/20:3)",0.94782,-0.07731
"397.51_1623.216m/z",1.055,0.077249
"442.56_799.6699m/z",0.94789,-0.077205
"Octadecatrienoylcarnitine CAR(18:3)_1",0.94791,-0.077171
"317.54_832.5057m/z",1.0549,0.077105
"74.34_799.5567m/z",1.0548,0.077026
"299.64_857.5173m/z",1.0548,0.076941
"496.52_816.0433m/z",1.0548,0.076904
"388.15_761.0159m/z",0.94811,-0.076873
"641.84_912.8755m/z",0.94812,-0.076856
"339.44_888.5683m/z",1.0547,0.076779
"409.37_714.5436m/z",0.94825,-0.076659
"58.72_786.0425m/z",1.0545,0.076603
"471.54_885.7044m/z",1.0545,0.07651
"644.81_1002.7213m/z",0.94836,-0.076496
"435.72_1006.8808m/z",1.0544,0.076431
"356.1_1463.1575m/z",0.9484,-0.076427
"407.32_775.6056m/z",0.94842,-0.076406
"357.24_1541.1414m/z",1.0544,0.076388
"466.97_788.673m/z",0.94844,-0.076366
"340.36_682.5628m/z",1.0543,0.076322
"392.03_863.6351m/z",0.94853,-0.076236
